26	0.004402	7382250
26.06	0.005866	9836740
26.15	0.002934	4919320
26.21	0.002934	4920576
26.23	0.002932	4917248
26.29	0.002933	4918330
26.46	0.002933	4918730
26.51	0.005872	9846916
26.63	0.002937	4924312
26.66	0.002933	4919012
26.85	0.005868	9839342
26.89	0.002936	4923162
26.91	0.002937	4924324
26.96	0.002931	4914732
27	0.001467	2460262
27.06	0.002934	4919748
27.07	0.002936	4922556
27.18	0.00293	4912652
27.22	0.005864	9832890
27.4	0.002932	4917460
27.5	0.002937	4925856
27.51	0.002934	4919578
27.62	0.005869	9842470
27.71	0.001467	2460490
27.73	0.002936	4923536
27.78	0.002934	4919884
27.84	0.002934	4920144
27.87	0.005869	9841666
28	0.004405	7386126
28.05	0.002935	4921296
28.16	0.005867	9837980
28.21	0.002934	4919278
28.35	0.002937	4925636
28.48	0.002933	4918618
28.51	0.002936	4923144
28.58	0.005871	9844614
28.62	0.005863	9831182
28.69	0.002937	4924628
28.79	0.002932	4916892
28.83	0.002936	4923156
28.84	0.002935	4921896
28.93	0.002933	4918068
29	0.001468	2462258
29.05	0.002936	4923056
29.1	0.002939	4928228
29.14	0.002936	4922734
29.21	0.002934	4919740
29.31	0.002934	4919632
29.44	0.001466	2458734
29.46	0.005871	9844378
29.51	0.005868	9839422
29.55	0.002934	4919748
29.6	0.002938	4925952
29.61	0.002937	4924446
29.72	0.002937	4925684
29.82	0.00587	9843386
29.87	0.002932	4916004
30	0.001467	2460132
30.05	0.005873	9847638
30.12	0.00293	4913870
30.2	0.002935	4922098
30.27	0.002937	4925888
30.32	0.002934	4919400
30.35	0.002935	4921202
30.41	0.002928	4910388
30.45	0.002937	4924676
30.51	0.008797	14752334
30.61	0.002932	4917444
30.64	0.002933	4918852
30.79	0.002937	4925156
30.81	0.005871	9845238
31	0.0044	7377550
31.05	0.002935	4921790
31.1	0.002937	4925068
31.18	0.001467	2460830
31.19	0.005865	9834278
31.22	0.002935	4921752
31.24	0.002937	4924876
31.32	0.002934	4920806
31.43	0.005875	9852456
31.48	0.002935	4921754
31.51	0.002933	4918614
31.58	0.002937	4925512
31.61	0.002935	4922514
31.75	0.002942	4933584
31.76	0.002936	4924004
31.8	0.002934	4920554
31.95	0.002936	4923266
32	0.000734	1230896
